name,latitude_deg,longitude_deg,icao_code
Henry Post Army Air Field,34.649799,-98.402199,KFSI
Fort Smith Regional Airport,35.336601,-94.367401,KFSM
Fort Stockton Pecos County Airport,30.91570091,-102.9160004,KFST
Godman Army Air Field,37.90710068,-85.9720993,KFTK
Fort Worth Meacham International Airport,32.819919,-97.360818,KFTW
Fulton County Airport Brown Field,33.77909851,-84.52140045,KFTY
Fort Wayne International Airport,40.978896,-85.194465,KFWA
Fort Lauderdale Executive Airport,26.19729996,-80.17070007,KFXE
Drake Field,36.00510025,-94.17009735,KFYV
Jalal-Abad Airport,40.944401,72.977798,UCFD
Northeast Wyoming Regional Airport,44.3489,-105.539001,KGCC
Garden City Regional Airport,37.92750168,-100.723999,KGCK
Grand Canyon National Park Airport,35.9524,-112.147003,KGCN
Dawson Community Airport,47.137658,-104.80691,KGDV
Spokane International Airport,47.6199,-117.533997,KGEG
Grand Forks International Airport,47.949299,-97.176102,KGFK
Floyd Bennett Memorial Airport,43.34120178,-73.61029816,KGFL
East Texas Regional Airport,32.38399887,-94.71150208,KGGG
Glasgow Valley County Airport Wokal Field,48.212502,-106.614998,KGGW
Grand Junction Regional Airport,39.126663,-108.529387,KGJT
Goodland Municipal Airport,39.370701,-101.699753,KGLD
Mid Delta Regional Airport,33.482899,-90.985603,KGLH
Scholes International At Galveston Airport,29.265301,-94.860397,KGLS
Greenville Downtown Airport,34.847903,-82.350217,KGMU
Gainesville Regional Airport,29.69009972,-82.27179718,KGNV
Groton New London Airport,41.330101,-72.045097,KGON
Glacier Park International Airport,48.310501,-114.255997,KGPI
Gulfport Biloxi International Airport,30.405582,-89.069836,KGPT
Austin Straubel International Airport,44.483459,-88.130805,KGRB
Gray Army Air Field,47.07920074,-122.5810013,KGRF
Central Nebraska Regional Airport,40.96749878,-98.30960083,KGRI
Killeen Regional Airport / Robert Gray Army Airfield,31.0672,-97.828903,KGRK
Gerald R. Ford International Airport,42.880798,-85.522797,KGRR
Seymour Johnson Air Force Base,35.339401,-77.960602,KGSB
Piedmont Triad International Airport,36.09937,-79.937262,KGSO
Greenville-Spartanburg International Airport,34.895699,-82.218903,KGSP
Wheeler Sack Army Air Field,44.055599,-75.719498,KGTB
Great Falls International Airport,47.481998,-111.371002,KGTF
Golden Triangle Regional Airport,33.450298,-88.5914,KGTR
Gunnison Crested Butte Regional Airport,38.534672,-106.934566,KGUC
Gallup Municipal Airport,35.511653,-108.788166,KGUP
Grissom Air Reserve Base,40.648102,-86.1521,KGUS
Guymon Municipal Airport,36.68510056,-101.5080032,KGUY
Greenwood–Leflore Airport,33.495025,-90.088204,KGWO
North Texas Regional Airport Perrin Field,33.7141,-96.673698,KGYI
Gary/Chicago International Airport,41.617087,-87.413206,
Dara Sakor International Airport,10.914244,103.226652,
Techo International Airport,11.359987,104.921272,VDTI
Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,KHBG
Hobart Regional Airport,34.991317,-99.051313,KHBR
Yampa Valley Airport,40.481201,-107.218002,KHDN
Manassas Regional Airport/Harry P. Davis Field,38.721401,-77.515404,KHEF
Hartford Brainard Airport,41.73669815,-72.6493988,KHFD
Hagerstown Regional Richard A Henson Field,39.708771,-77.728014,KHGR
Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,KHHR
Range Regional Airport,47.384831,-92.836905,KHIB
Hill Air Force Base,41.12403,-111.973086,KHIF
Lake Havasu City Airport,34.570506,-114.357745,KHII
Portland Hillsboro Airport,45.540401,-122.949997,KHIO
Hickory Regional Airport,35.74110031,-81.38950348,KHKY
Wheeling Ohio County Airport,40.17499924,-80.64630127,KHLG
Helena Regional Airport,46.6068,-111.983002,KHLN
Holloman Air Force Base,32.852501,-106.107002,KHMN
Lea County Regional Airport,32.6875,-103.217003,KHOB
Huron Regional Airport,44.385201,-98.2285,KHON
Campbell Army Airfield (Fort Campbell),36.674154,-87.48974,KHOP
Memorial Field Airport,34.4788,-93.096262,KHOT
William P. Hobby Airport,29.645336,-95.276812,KHOU
Westchester County Airport,41.06700134,-73.70760345,KHPN
Bowerman Airport,46.97119904,-123.9369965,KHQM
Valley International Airport,26.22850037,-97.65440369,KHRL
Boone County Airport,36.26150131,-93.15470123,KHRO
Hurlburt Field,30.427799,-86.689301,
Homestead Air Reserve Base,25.4886,-80.383598,KHST
Huntsville International Airport,34.636244,-86.774378,KHSV
Tri-State Airport / Milton J. Ferguson Field,38.366699,-82.557999,KHTS
Redstone Army Air Field,34.67869949,-86.68479919,KHUA
"Terre Haute Regional Airport, Hulman Field",39.4515,-87.307602,
Houlton International Airport,46.12310028,-67.792099,KHUL
Hutchinson Municipal Airport,38.06549835,-97.86060333,KHUT
Tweed New Haven Airport,41.262869,-72.887694,KHVN
Havre City County Airport,48.541387,-109.762859,KHVR
North Perry Airport,26.0012,-80.2407,KHWO
Hilton Head Airport,32.2244,-80.697502,KHXD
Cape Cod Gateway Airport,41.6693,-70.280403,KHYA
San Marcos Regional Airport,29.8927,-97.862999,
Sawyer County Airport,46.02519989,-91.44429779,KHYR
Hays Regional Airport,38.844521,-99.273148,KHYS
Northeast Ohio Regional Airport,41.778,-80.695503,KHZY
Central Kentucky Regional Airport,37.630798,-84.332298,
McConnell Air Force Base,37.621899,-97.268204,KIAB
Washington Dulles International Airport,38.9445,-77.455803,KIAD
Niagara Falls International Airport,43.1073,-78.946198,KIAG
George Bush Intercontinental Airport,29.9844,-95.3414,KIAH
Wichita Dwight D. Eisenhower National Airport,37.650314,-97.428583,KICT
Idaho Falls Regional Airport,43.514599,-112.070999,KIDA
Laughlin Bullhead International Airport,35.154726,-114.559322,KIFP
Kingman Airport,35.259499,-113.938004,KIGM
Greater Kankakee Airport,41.07139969,-87.84629822,KIKK
Wilmington Airport,39.678699,-75.606499,KILG
Wilmington International Airport,34.272345,-77.905117,KILM
Wilmington Airpark,39.42789841,-83.792099,KILN
Ford Airport,45.81911,-88.114557,KIMT
Indianapolis International Airport,39.7173,-86.294403,KIND
Winkler County Airport,31.7796,-103.200996,KINK
Falls International Airport,48.56620026,-93.40309906,KINL
Smith Reynolds Airport,36.13370132,-80.22200012,KINT
Winslow Lindbergh Regional Airport,35.02190018,-110.7229996,KINW
Imperial County Airport,32.83539,-115.574026,KIPL
Williamsport Regional Airport,41.242126,-76.92245,KIPT
Kirksville Regional Airport,40.09349823,-92.54489899,KIRK
Kissimmee Gateway Airport,28.28980064,-81.43710327,KISM
Kinston Regional Jetport At Stallings Field,35.33140183,-77.6088028,KISO
Long Island MacArthur Airport,40.796324,-73.101703,KISP
Ithaca Tompkins Regional Airport,42.49100113,-76.45839691,KITH
Mesa Gateway Airport,33.3078,-111.654999,KIWA
Jackson Hole Airport,43.6073,-110.737999,KJAC
Jackson-Medgar Wiley Evers International Airport,32.311199,-90.075897,KJAN
Jacksonville International Airport,30.492469,-81.687813,KJAX
Jonesboro Municipal Airport,35.83169937,-90.64640045,KJBR
Kimble County Airport,30.51129913,-99.7634964,KJCT
John F. Kennedy International Airport,40.639447,-73.779317,KJFK
Chautauqua County-Jamestown Airport,42.15425,-79.254008,KJHW
Julian Carroll Airport,37.59389877,-83.31729889,
Joplin Regional Airport,37.151798,-94.498299,KJLN
Jamestown Regional Airport,46.92969894,-98.67819977,KJMS
Johnston Regional Airport,35.540901,-78.390297,
Concord-Padgett Regional Airport,35.387798,-80.709099,KJQF
John Murtha Johnstown Cambria County Airport,40.31610107,-78.83390045,KJST
Mid-Way Regional Airport,32.4587,-96.912399,
Jackson County Airport/Reynolds Field,42.260509,-84.463019,KJXN
Southwest Washington Regional Airport,46.11800003,-122.8980026,KKLS
Bakersfield International Airport,35.324799,-118.996002,
California City Municipal Airport,35.151377,-118.016059,
Southeast Colorado Regional Airport,38.066407,-102.691373,KLAA
Purdue University Airport,40.412875,-86.939363,KLAF
Lakeland Linder International Airport,27.989267,-82.020715,KLAL
Capital Region International Airport,42.777582,-84.585721,KLAN
Laramie Regional Airport,41.31209946,-105.6750031,KLAR
Harry Reid International Airport,36.083361,-115.151817,KLAS
Lawton Fort Sill Regional Airport,34.567699,-98.416603,KLAW
Los Angeles International Airport,33.942501,-118.407997,KLAX
Lubbock Preston Smith International Airport,33.663601,-101.822998,KLBB
Arnold Palmer Regional Airport,40.275902,-79.4048,KLBE
North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,KLBF
Liberal Mid-America Regional Airport,37.0442009,-100.9599991,KLBL
Lumberton Regional Airport,34.610773,-79.05943,KLBT
Texas Gulf Coast Regional Airport,29.108601,-95.462097,KLBX
Lake Charles Regional Airport,30.12610054,-93.22329712,KLCH
Rickenbacker International Airport,39.813801,-82.927803,KLCK
Lebanon Municipal Airport,43.62609863,-72.30419922,KLEB
Leesburg International Airport,28.82309914,-81.80870056,KLEE
Blue Grass Airport,38.035066,-84.606738,KLEX
Langley Air Force Base,37.082901,-76.360497,KLFI
Angelina County Airport,31.23399925,-94.75,KLFK
Lafayette Regional Airport,30.205299,-91.987602,KLFT
LaGuardia Airport,40.777199,-73.872597,KLGA
Long Beach International Airport,33.816523,-118.149891,KLGB
Logan-Cache Airport,41.79119873,-111.8519974,KLGU
Bill & Hillary Clinton National Airport/Adams Field,34.729222,-92.223591,KLIT
Monticello Municipal Ellis Field,33.638599,-91.750999,
Crater Lake-Klamath Regional Airport,42.156101,-121.733002,KLMT
Hunt Field,42.815201,-108.730003,KLND
Lincoln Airport,40.844882,-96.76178,KLNK
Lancaster Airport,40.12170029,-76.2960968,KLNS
Derby Field,40.06639862,-118.5650024,KLOL
Bowman Field,38.22800064,-85.66369629,KLOU
London-Corbin Airport/Magee Field,37.0821991,-84.0848999,KLOZ
Laredo International Airport,27.5438,-99.461601,KLRD
Little Rock Air Force Base,34.91690063,-92.14969635,KLRF
Las Cruces International Airport,32.289398,-106.921997,KLRU
La Crosse Regional Airport,43.879002,-91.256699,KLSE
Lawson Army Air Field,32.332546,-84.988003,KLSF
Nellis Air Force Base,36.23619843,-115.0339966,KLSV
Altus Air Force Base,34.667099,-99.266701,KLTS
Luke Air Force Base,33.535,-112.383003,KLUF
Cincinnati Municipal Airport Lunken Field,39.102357,-84.418945,KLUK
Mission Field,45.69940186,-110.447998,KLVM
Las Vegas Municipal Airport,35.654202,-105.141998,KLVS
Greenbrier Valley Airport,37.857914,-80.400438,KLWB
Lawrence Municipal Airport,42.71720123,-71.12339783,KLWM
Lewiston Nez Perce County Airport,46.37450027,-117.0149994,KLWS
Lewistown Municipal Airport,47.048429,-109.466143,KLWT
Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,KLYH
Midland International Air and Space Port,31.942499,-102.202003,KMAF
Mobridge Municipal Airport,45.54650116,-100.4079971,KMBG
MBS International Airport,43.533181,-84.083104,KMBS
McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,KMCB
McClellan Airfield,38.667599,-121.401001,KMCC
Merced Regional Macready Field,37.284698,-120.514,KMCE
MacDill Air Force Base,27.8493,-82.521202,KMCF
Kansas City International Airport,39.301699,-94.713893,KMCI
McCook Ben Nelson Regional Airport,40.207787,-100.592794,KMCK
Middle Georgia Regional Airport,32.69279861,-83.64920044,KMCN
Orlando International Airport,28.42939949,-81.30899811,KMCO
Mason City Municipal Airport,43.159801,-93.329716,KMCW
Southern Illinois Airport,37.778099,-89.251999,KMDH
Harrisburg International Airport,40.192838,-76.762333,KMDT
Chicago Midway International Airport,41.785999,-87.752403,KMDW
Key Field / Meridian Regional Airport,32.3326,-88.7519,KMEI
Memphis International Airport,35.043845,-89.97634,KMEM
Castle Airport,37.38050079,-120.5680008,KMER
Mansfield Lahm Regional Airport,40.82139969,-82.51660156,KMFD
McAllen Miller International Airport,26.176141,-98.237965,KMFE
Rogue Valley International-Medford Airport,42.374199,-122.873001,KMFR
Michigan City Municipal Airport,41.7033,-86.821198,KMGC
Dobbins Air Reserve Base,33.915401,-84.516296,KMGE
Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,KMGM
Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598,KMGW
Manhattan Regional Airport,39.14099884,-96.67079926,KMHK
Sacramento Mather Airport,38.554744,-121.297989,KMHR
Manchester-Boston Regional Airport,42.932598,-71.435699,KMHT
Mojave Air &  Space Port,35.056391,-118.145342,KMHV
Miami International Airport,25.796011,-80.289751,KMIA
Minot Air Force Base,48.4156,-101.358002,KMIB
Delaware County Johnson Field,40.242298,-85.395897,KMIE
Millville Municipal Airport,39.367802,-75.072197,KMIV
Charles B. Wheeler Downtown Airport,39.123199,-94.592796,KMKC
General Mitchell International Airport,42.947201,-87.896599,KMKE
Muskegon County Airport,43.169498,-86.238197,KMKG
McKellar-Sipes Regional Airport,35.599899,-88.915604,KMKL
Melbourne Orlando International Airport,28.102009,-80.641088,KMLB
Mc Alester Regional Airport,34.882401,-95.783501,KMLC
Quad City International Airport,41.448502,-90.5075,KMLI
Miles City Airport - Frank Wiley Field,46.427268,-105.885372,KMLS
Monroe Regional Airport,32.510899,-92.037697,KMLU
Mammoth Yosemite Airport,37.625381,-118.84306,KMMH
Mc Entire Joint National Guard Base,33.92079926,-80.80130005,KMMT
Morristown Municipal Airport,40.799062,-74.414949,KMMU
McMinnville Municipal Airport,45.194401,-123.136002,KMMV
Mobile Regional Airport,30.6912,-88.242798,KMOB
Modesto City Co-Harry Sham Field,37.625801,-120.954002,KMOD
Minot International Airport,48.25801,-101.279123,KMOT
Edward F Knapp State Airport,44.20349884,-72.56230164,KMPV
Smyrna Airport,36.00899887,-86.52010345,KMQY
Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,KMRB
Monterey Regional Airport,36.586777,-121.844183,KMRY
Northwest Alabama Regional Airport,34.745123,-87.612981,KMSL
Dane County Regional Truax Field,43.1399,-89.337502,KMSN
Missoula Montana Airport,46.915816,-114.091107,KMSO
Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.880081,-93.221741,KMSP
Massena International Airport Richards Field,44.936157,-74.844304,KMSS
Louis Armstrong New Orleans International Airport,29.993401,-90.264673,KMSY
Selfridge Air National Guard Base Airport,42.613463,-82.836919,KMTC
Florida Keys Marathon International Airport,24.726006,-81.05138,KMTH
Montrose Regional Airport,38.5098,-107.893997,KMTJ
Martin State Airport,39.325699,-76.413803,KMTN
Muir Army Air Field (Fort Indiantown Gap) Airport,40.435214,-76.568661,KMUI
Mountain Home Air Force Base,43.043598,-115.872002,KMUO
Veterans Airport of Southern Illinois,37.751208,-89.016568,KMWA
Grant County International Airport,47.20769882,-119.3199997,KMWH
Mineral Wells Regional Airport,32.781601,-98.060204,KMWL
Maxwell Air Force Base,32.3829,-86.365799,KMXF
McCall Municipal Airport,44.888837,-116.101112,KMYL
Myrtle Beach International Airport,33.679699,-78.928299,KMYR
Yuba County Airport,39.09780121,-121.5699997,KMYV
Beaufort MCAS - Merritt Field,32.47740173,-80.72319794,
New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,KNBG
MCAS New River / McCutcheon Field,34.708401,-77.439697,KNCA
Whiting Field Naval Air Station South Airport,30.704399,-87.023003,
Lakehurst Maxfield Field Airport,40.03329849,-74.353302,KNEL
Lakefront Airport,30.04240036,-90.02829742,KNEW
Camp Pendleton MCAS (Munn Field) Airport,33.30130005,-117.3550034,
Fallon Naval Air Station,39.41659927,-118.7009964,KNFL
NAS Fort Worth JRB / Carswell Field,32.769199,-97.441498,KNFW
Naval Air Station Corpus Christi Truax Field,27.6926,-97.2911,KNGP
Norfolk Naval Station (Chambers Field),36.937599,-76.289299,KNGU
Patuxent River Naval Air Station (Trapnell Field),38.285999,-76.411797,KNHK
China Lake Naws (Armitage Field) Airport,35.6853981,-117.6920013,
Jacksonville Naval Air Station (Towers Field),30.2358,-81.680603,KNIP
El Centro NAF Airport (Vraciu Field),32.829201,-115.671996,KNJK
Cherry Point MCAS / Cunningham Field/,34.900902,-76.880699,KNKT
Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977,KNKX
Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.9520035,KNLC
Naval Air Station Meridian / McCain Field,32.5531,-88.55406,
Naval Air Station Pensacola Forrest Sherman Field,30.352699,-87.318604,KNPA
Millington-Memphis Airport,35.356701,-89.8703,KNQA
Kingsville Naval Air Station,27.50720024,-97.80970001,KNQI
Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381,KNQX
Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.424698,KNRB
Whiting Field Naval Air Station - North,30.7241993,-87.02189636,KNSE
Point Mugu Naval Air Station (Naval Base Ventura Co),34.12030029,-119.1210022,KNTD
Oceana Naval Air Station,36.820702,-76.033501,KNTU
Moffett Federal Airfield,37.4161,-122.049004,KNUQ
Whidbey Island Naval Air Station (Ault Field),48.351799,-122.655998,KNUW
Twentynine Palms Strategic Expeditionary Landing Field,34.2962,-116.162003,
Quantico Marine Corps Airfield / Turner Field,38.501701,-77.305298,KNYG
Yuma International Airport / Marine Corps Air Station Yuma,32.650938,-114.609375,KNYL
North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,KNZY
Albert J Ellis Airport,34.829201,-77.612099,KOAJ
San Francisco Bay Oakland International Airport,37.720085,-122.221184,KOAK
Offutt Air Force Base,41.119307,-95.90851,KOFF
Karl Stefan Memorial Airport,41.98550034,-97.43509674,KOFK
Orangeburg Municipal Airport,33.45679855,-80.85949707,KOGB
Ogden Hinckley Airport,41.19589996,-112.012001,KOGD
Ogdensburg International Airport,44.6819,-75.4655,KOGS
Oceanside Municipal Airport,33.217947,-117.351683,KOKB
OKC Will Rogers World Airport,35.393388,-97.598248,KOKC
L M Clayton Airport,48.094501,-105.574997,KOLF
Olympia Regional Airport,46.969399,-122.903,KOLM
Nogales International Airport,31.4177,-110.848,KOLS
Columbus Municipal Airport,41.448145,-97.340174,KOLU
Eppley Airfield,41.3032,-95.894096,KOMA
Ontario Municipal Airport,44.0198,-117.013289,KONO
Newport Municipal Airport,44.580399,-124.057999,KONP
Ontario International Airport,34.056,-117.600998,KONT
Miami-Opa Locka Executive Airport,25.907,-80.278397,KOPF
Quonset State Airport,41.5970993,-71.41210175,KOQU
Chicago O'Hare International Airport,41.9786,-87.9048,KORD
Norfolk International Airport,36.895341,-76.201,KORF
Worcester Regional Airport,42.2673,-71.875702,KORH
Orlando Executive Airport,28.5455,-81.332901,KORL
Orcas Island Airport,48.708199,-122.910004,KORS
Wittman Regional Airport,43.9844017,-88.55699921,KOSH
The Ohio State University Airport - Don Scott Field,40.0798,-83.072998,KOSU
Southwest Oregon Regional Airport,43.417099,-124.2460022,KOTH
Ottumwa Regional Airport,41.106368,-92.449837,KOTM
Owensboro Daviess County Airport,37.74010086,-87.16680145,KOWB
Norwood Memorial Airport,42.19049835,-71.17289734,KOWD
